                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                0.58848,                 1.5719,                0.90123,                0.93992,                0.93414,                0.98699,                 0.9301,                0.35342,                0.67013,                0.70099,               0.067117,             0.00033215,             0.00033215
                      1,                0.35626,                0.56495,                0.82187,                0.97759,                0.96976,                0.99115,                 0.9191,                0.39044,                0.41396,                0.75565,                0.03411,              0.0006589,              0.0006589
                      2,                0.31744,                 0.4825,                0.82053,                0.98247,                0.98083,                0.99296,                0.94194,                0.31683,                0.36716,                0.74587,              0.0010972,             0.00097904,             0.00097904
                      3,                 0.2573,                 0.4335,                0.81326,                0.96803,                0.96312,                 0.9901,                0.93652,                0.32298,                0.40994,                0.75998,              0.0009703,              0.0009703,              0.0009703
                      4,                0.22791,                0.38786,                0.80898,                0.98273,                0.98633,                0.99401,                0.97045,                 0.2406,                0.29933,                0.74889,              0.0009703,              0.0009703,              0.0009703
                      5,                 0.2188,                0.36435,                0.80838,                0.97807,                0.98283,                0.99362,                0.96474,                 0.2508,                0.33224,                 0.7527,              0.0009604,              0.0009604,              0.0009604
                      6,                0.21492,                0.34437,                0.80595,                0.97985,                0.98005,                0.99184,                0.97746,                0.21762,                0.33121,                0.76399,              0.0009505,              0.0009505,              0.0009505
                      7,                0.19708,                0.34027,                0.80478,                0.98519,                 0.9775,                0.99359,                0.95993,                0.25905,                0.36739,                0.77057,              0.0009406,              0.0009406,              0.0009406
                      8,                0.18482,                0.32283,                0.80344,                0.98143,                0.98525,                0.99439,                0.98529,                0.17215,                0.29152,                0.76786,              0.0009307,              0.0009307,              0.0009307
                      9,                0.18516,                0.30909,                0.80234,                0.98268,                0.98131,                0.99255,                0.98031,                0.19018,                0.35217,                0.77423,              0.0009208,              0.0009208,              0.0009208
                     10,                0.17765,                0.29577,                0.80165,                0.98934,                0.98724,                0.99467,                0.97353,                0.20216,                0.28091,                0.77168,              0.0009109,              0.0009109,              0.0009109
                     11,                 0.1819,                0.29651,                0.80183,                0.99022,                0.98713,                0.99467,                0.99051,                0.15607,                0.27542,                0.76969,               0.000901,               0.000901,               0.000901
                     12,                0.17142,                 0.2886,                0.80042,                0.98959,                 0.9867,                  0.994,                0.98583,                0.17676,                0.32887,                0.77817,              0.0008911,              0.0008911,              0.0008911
                     13,                0.16204,                0.28425,                 0.7992,                0.98577,                0.98597,                0.99417,                0.99042,                0.15698,                0.30518,                0.76832,              0.0008812,              0.0008812,              0.0008812
                     14,                0.15697,                0.27444,                0.80062,                0.99037,                0.98312,                0.99396,                0.98823,                0.16703,                0.29833,                 0.7617,              0.0008713,              0.0008713,              0.0008713
                     15,                0.15892,                0.26858,                0.79957,                0.99193,                0.99179,                0.99466,                0.99228,                 0.1546,                0.26787,                0.76463,              0.0008614,              0.0008614,              0.0008614
                     16,                0.15984,                0.27221,                0.79871,                0.99355,                0.97838,                0.99441,                0.99105,                0.14708,                0.29072,                0.76731,              0.0008515,              0.0008515,              0.0008515
                     17,                0.15108,                0.26772,                0.79794,                0.99197,                0.99252,                0.99491,                0.99211,                0.15035,                0.22903,                0.76695,              0.0008416,              0.0008416,              0.0008416
                     18,                0.15166,                0.25997,                0.79827,                0.98961,                0.99214,                0.99485,                0.99195,                0.15922,                0.25628,                0.76481,              0.0008317,              0.0008317,              0.0008317
                     19,                0.14949,                0.25493,                0.79735,                0.99178,                0.98867,                0.99466,                0.99367,                0.13387,                0.25495,                0.76446,              0.0008218,              0.0008218,              0.0008218
                     20,                0.13939,                0.25323,                0.79727,                0.99723,                0.99067,                0.99494,                0.99114,                0.15888,                0.25685,                0.76869,              0.0008119,              0.0008119,              0.0008119
                     21,                0.15066,                0.25328,                0.79781,                0.99642,                0.99161,                0.99491,                0.99018,                  0.164,                 0.2578,                0.76761,               0.000802,               0.000802,               0.000802
                     22,                0.14169,                0.24442,                0.79687,                0.99341,                 0.9938,                0.99491,                0.99105,                0.14697,                0.23564,                0.76524,              0.0007921,              0.0007921,              0.0007921
                     23,                0.13482,                0.24592,                0.79562,                0.99449,                0.98076,                0.99488,                0.99273,                0.14502,                 0.2992,                 0.7655,              0.0007822,              0.0007822,              0.0007822
                     24,                0.13485,                0.23945,                  0.796,                0.99542,                0.99433,                0.99494,                 0.9943,                0.13523,                0.22557,                0.76165,              0.0007723,              0.0007723,              0.0007723
                     25,                0.13623,                0.23982,                 0.7965,                0.99307,                0.98745,                0.99484,                0.99445,                0.13115,                0.26679,                0.76679,              0.0007624,              0.0007624,              0.0007624
                     26,                0.13282,                0.23492,                 0.7969,                0.99727,                0.99418,                0.99499,                0.99369,                 0.1397,                0.27319,                0.76215,              0.0007525,              0.0007525,              0.0007525
                     27,                 0.1343,                0.23927,                0.79716,                0.99106,                 0.9912,                0.99493,                0.99467,                0.13088,                0.23727,                0.76479,              0.0007426,              0.0007426,              0.0007426
                     28,                0.13005,                0.23214,                0.79581,                0.99543,                0.99362,                0.99497,                0.99449,                0.13127,                0.23757,                0.76631,              0.0007327,              0.0007327,              0.0007327
                     29,                0.12907,                0.23037,                0.79593,                0.99508,                0.99493,                0.99498,                0.99426,                0.13608,                  0.238,                0.76268,              0.0007228,              0.0007228,              0.0007228
                     30,                0.13044,                0.22747,                0.79549,                 0.9966,                0.99139,                0.99495,                0.99453,                0.13661,                0.21591,                0.76171,              0.0007129,              0.0007129,              0.0007129
                     31,                0.12984,                0.23206,                0.79675,                0.99572,                0.99364,                0.99498,                0.99491,                0.12202,                 0.2309,                0.75728,               0.000703,               0.000703,               0.000703
                     32,                0.12414,                0.22463,                0.79681,                0.99633,                0.99346,                0.99492,                0.99476,                0.12185,                 0.2157,                0.76241,              0.0006931,              0.0006931,              0.0006931
                     33,                0.12577,                0.22272,                 0.7956,                0.99677,                0.99441,                0.99497,                0.99476,                0.12093,                0.21374,                0.76327,              0.0006832,              0.0006832,              0.0006832
                     34,                0.11907,                0.22369,                0.79602,                 0.9963,                0.99352,                0.99493,                0.99455,                0.12414,                0.20399,                0.76111,              0.0006733,              0.0006733,              0.0006733
                     35,                0.12263,                0.22447,                0.79459,                0.99694,                0.98744,                0.99498,                0.99485,                0.12427,                0.26488,                0.76016,              0.0006634,              0.0006634,              0.0006634
                     36,                0.12035,                 0.2222,                0.79598,                0.99608,                0.99203,                0.99497,                0.99449,                0.12727,                0.23669,                0.75596,              0.0006535,              0.0006535,              0.0006535
                     37,                0.12026,                0.22415,                  0.795,                0.99663,                0.99582,                 0.9949,                 0.9948,                0.11932,                0.20843,                0.75984,              0.0006436,              0.0006436,              0.0006436
                     38,                0.11933,                0.22256,                0.79529,                0.99593,                0.99701,                0.99497,                0.99417,                0.12459,                0.19633,                0.76108,              0.0006337,              0.0006337,              0.0006337
                     39,                0.11769,                0.21994,                0.79454,                0.99625,                0.99391,                0.99498,                0.99458,                0.11372,                0.18368,                 0.7612,              0.0006238,              0.0006238,              0.0006238
                     40,                0.11591,                0.21178,                0.79434,                 0.9984,                0.99275,                0.99497,                0.99479,                0.12589,                0.23602,                0.76301,              0.0006139,              0.0006139,              0.0006139
                     41,                0.11618,                 0.2135,                0.79464,                0.99709,                0.99404,                0.99496,                0.99485,                0.11699,                0.22771,                0.76019,               0.000604,               0.000604,               0.000604
                     42,                0.11882,                0.21049,                0.79435,                0.99737,                0.99633,                0.99499,                 0.9949,                0.11569,                0.22443,                0.76388,              0.0005941,              0.0005941,              0.0005941
                     43,                0.11332,                0.20699,                0.79426,                 0.9957,                0.99577,                0.99499,                0.99487,                0.11208,                0.20049,                0.76529,              0.0005842,              0.0005842,              0.0005842
                     44,                0.11501,                0.21088,                0.79446,                 0.9972,                0.99728,                0.99499,                 0.9949,                0.11087,                0.19441,                0.76351,              0.0005743,              0.0005743,              0.0005743
                     45,                0.10991,                   0.21,                0.79349,                0.99692,                0.99359,                0.99497,                0.99492,                0.11453,                0.21132,                0.76491,              0.0005644,              0.0005644,              0.0005644
                     46,                0.11123,                0.21062,                0.79523,                0.99617,                0.99635,                0.99492,                0.99489,                0.11021,                 0.2071,                0.76479,              0.0005545,              0.0005545,              0.0005545
                     47,                0.10912,                0.20306,                0.79377,                0.99624,                0.99514,                0.99495,                 0.9949,                0.11245,                0.18524,                0.76616,              0.0005446,              0.0005446,              0.0005446
                     48,                0.10987,                0.20731,                0.79343,                0.99689,                0.99707,                0.99499,                0.99491,                0.10575,                 0.2028,                0.76037,              0.0005347,              0.0005347,              0.0005347
                     49,                0.11046,                0.20481,                0.79384,                0.99463,                0.99519,                0.99496,                0.99491,                 0.1029,                0.20357,                0.76308,              0.0005248,              0.0005248,              0.0005248
                     50,                0.10702,                0.20378,                0.79378,                0.99691,                0.99461,                0.99498,                0.99493,                0.10541,                0.18601,                0.76602,              0.0005149,              0.0005149,              0.0005149
                     51,                0.10668,                0.20368,                0.79239,                0.99668,                0.99688,                0.99499,                0.99491,                0.10726,                0.16724,                0.76832,               0.000505,               0.000505,               0.000505
                     52,                0.10717,                0.20012,                0.79386,                0.99688,                0.99615,                0.99499,                0.99491,                 0.1046,                 0.1746,                0.76009,              0.0004951,              0.0004951,              0.0004951
                     53,                0.10412,                0.19805,                0.79274,                 0.9976,                  0.997,                0.99499,                0.99491,                0.10475,                0.16953,                0.76008,              0.0004852,              0.0004852,              0.0004852
                     54,                0.10331,                0.20004,                0.79082,                0.99843,                0.99686,                  0.995,                0.99497,                0.10482,                0.18112,                0.76048,              0.0004753,              0.0004753,              0.0004753
                     55,                0.10478,                 0.1968,                0.79185,                0.99671,                0.99787,                  0.995,                0.99493,                0.09993,                0.15958,                0.75943,              0.0004654,              0.0004654,              0.0004654
                     56,                0.10261,                0.19985,                0.79109,                0.99783,                0.99763,                  0.995,                0.99497,                 0.0965,                0.15507,                0.76043,              0.0004555,              0.0004555,              0.0004555
                     57,                0.10434,                0.19771,                 0.7916,                0.99754,                0.99606,                  0.995,                  0.995,                0.09724,                0.16299,                0.75906,              0.0004456,              0.0004456,              0.0004456
                     58,                0.10215,                0.18917,                0.79233,                0.99777,                0.99661,                  0.995,                  0.995,                0.09817,                0.18011,                 0.7605,              0.0004357,              0.0004357,              0.0004357
                     59,                0.10488,                0.19425,                0.79104,                0.99824,                0.99722,                  0.995,                0.99499,                0.09917,                0.18597,                0.76457,              0.0004258,              0.0004258,              0.0004258
                     60,                0.09807,                0.19069,                0.79137,                0.99868,                0.99849,                  0.995,                0.99499,                0.09784,                0.17315,                0.76296,              0.0004159,              0.0004159,              0.0004159
                     61,                 0.1017,                0.19537,                0.79017,                0.99883,                0.99865,                  0.995,                  0.995,                0.09844,                0.18069,                0.76409,               0.000406,               0.000406,               0.000406
                     62,                0.09939,                  0.189,                0.79151,                0.99802,                0.99791,                  0.995,                  0.995,                0.09708,                0.18004,                0.76263,              0.0003961,              0.0003961,              0.0003961
                     63,                0.10025,                0.18989,                0.79093,                 0.9985,                0.99654,                  0.995,                  0.995,                0.09776,                0.18779,                0.76317,              0.0003862,              0.0003862,              0.0003862
                     64,                0.09678,                0.18569,                0.79032,                0.99836,                0.99683,                  0.995,                  0.995,                0.09578,                0.19171,                0.76229,              0.0003763,              0.0003763,              0.0003763
                     65,                0.09539,                0.18481,                0.79038,                 0.9996,                 0.9947,                  0.995,                0.99498,                0.09649,                0.19893,                0.76242,              0.0003664,              0.0003664,              0.0003664
                     66,                0.09832,                 0.1862,                0.78991,                0.99886,                 0.9967,                  0.995,                0.99499,                0.09648,                0.18721,                0.76269,              0.0003565,              0.0003565,              0.0003565
                     67,                0.09624,                0.18647,                0.79141,                0.99905,                0.99644,                  0.995,                0.99495,                0.09736,                  0.171,                0.75975,              0.0003466,              0.0003466,              0.0003466
                     68,                0.09507,                0.18503,                0.79213,                0.99864,                0.99701,                  0.995,                0.99496,                0.09751,                0.16737,                0.76005,              0.0003367,              0.0003367,              0.0003367
                     69,                 0.0946,                0.18393,                0.79189,                 0.9988,                0.99713,                  0.995,                0.99497,                0.09409,                0.16634,                0.76376,              0.0003268,              0.0003268,              0.0003268
                     70,                0.09526,                0.18344,                0.79215,                0.99886,                0.99874,                  0.995,                  0.995,                0.09443,                0.17547,                0.76534,              0.0003169,              0.0003169,              0.0003169
                     71,                0.09192,                0.17947,                0.79165,                0.99862,                0.99856,                  0.995,                0.99499,                0.09404,                0.17946,                0.76547,               0.000307,               0.000307,               0.000307
                     72,                0.09159,                0.18123,                0.79138,                0.99936,                0.99752,                  0.995,                0.99499,                0.09395,                0.18247,                0.76343,              0.0002971,              0.0002971,              0.0002971
                     73,                 0.0951,                0.18437,                0.79049,                0.99896,                0.99652,                  0.995,                  0.995,                0.09361,                0.18467,                0.76231,              0.0002872,              0.0002872,              0.0002872
                     74,                0.09156,                0.17887,                0.79029,                0.99869,                0.99681,                  0.995,                  0.995,                0.09336,                0.18575,                0.76336,              0.0002773,              0.0002773,              0.0002773
                     75,                0.08969,                0.17898,                0.79012,                0.99883,                0.99664,                  0.995,                  0.995,                0.09199,                 0.1923,                0.76469,              0.0002674,              0.0002674,              0.0002674
                     76,                0.09148,                0.17962,                0.78951,                0.99862,                0.99692,                  0.995,                  0.995,                0.09075,                0.18037,                0.76689,              0.0002575,              0.0002575,              0.0002575
                     77,                0.08925,                 0.1755,                0.79205,                0.99818,                0.99746,                  0.995,                  0.995,                0.08924,                0.17825,                0.76726,              0.0002476,              0.0002476,              0.0002476
                     78,                0.08862,                0.17512,                0.79204,                0.99829,                0.99672,                  0.995,                  0.995,                0.08985,                0.17745,                0.76746,              0.0002377,              0.0002377,              0.0002377
                     79,                0.08834,                0.17522,                0.79267,                0.99869,                0.99695,                  0.995,                  0.995,                0.08952,                0.18044,                0.76726,              0.0002278,              0.0002278,              0.0002278
                     80,                0.08746,                0.17529,                 0.7928,                0.99851,                0.99676,                  0.995,                  0.995,                0.09006,                0.18252,                0.76674,              0.0002179,              0.0002179,              0.0002179
                     81,                0.08553,                0.17071,                0.79208,                0.99875,                0.99669,                  0.995,                  0.995,                0.08979,                0.18545,                  0.766,               0.000208,               0.000208,               0.000208
                     82,                0.08606,                0.17096,                0.79088,                0.99875,                0.99684,                  0.995,                  0.995,                0.08901,                0.18245,                0.76573,              0.0001981,              0.0001981,              0.0001981
                     83,                0.08557,                0.16736,                0.79038,                0.99891,                0.99682,                  0.995,                  0.995,                0.08927,                0.18468,                0.76487,              0.0001882,              0.0001882,              0.0001882
                     84,                0.08471,                0.16579,                0.79006,                0.99907,                0.99671,                  0.995,                  0.995,                0.08972,                0.18543,                0.76244,              0.0001783,              0.0001783,              0.0001783
                     85,                0.08411,                0.16778,                0.78969,                0.99944,                0.99644,                  0.995,                  0.995,                0.08864,                0.19124,                0.76128,              0.0001684,              0.0001684,              0.0001684
                     86,                0.08306,                0.16634,                0.79006,                0.99939,                0.99624,                  0.995,                  0.995,                0.08843,                0.19709,                0.76135,              0.0001585,              0.0001585,              0.0001585
                     87,                0.08243,                0.16485,                0.79032,                0.99939,                0.99635,                  0.995,                  0.995,                0.08891,                0.19494,                0.76085,              0.0001486,              0.0001486,              0.0001486
                     88,                0.08434,                0.16766,                0.78945,                0.99935,                0.99629,                  0.995,                  0.995,                0.08835,                0.19132,                0.76104,              0.0001387,              0.0001387,              0.0001387
                     89,                0.08061,                0.15995,                0.78891,                0.99941,                0.99611,                  0.995,                  0.995,                0.08805,                0.18911,                0.76244,              0.0001288,              0.0001288,              0.0001288
                     90,                0.05514,                0.06206,                0.76287,                0.99954,                0.99663,                  0.995,                  0.995,                0.08463,                0.18209,                0.76253,              0.0001189,              0.0001189,              0.0001189
                     91,                 0.0324,                0.03972,                0.76261,                0.99951,                0.99695,                  0.995,                  0.995,                0.08251,                0.18623,                0.76279,               0.000109,               0.000109,               0.000109
                     92,                0.03102,                0.03604,                0.76283,                 0.9995,                  0.997,                  0.995,                  0.995,                0.08101,                0.19254,                0.76288,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.03014,                0.03471,                0.76284,                0.99885,                0.99721,                  0.995,                  0.995,                0.08063,                0.20024,                0.76291,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                0.02973,                0.03348,                0.76265,                0.99632,                0.99742,                  0.995,                0.99499,                0.08034,                0.20912,                0.76289,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.02981,                0.03337,                0.76258,                0.99175,                0.99756,                  0.995,                0.99497,                0.08018,                0.21522,                 0.7631,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.02936,                0.03282,                 0.7627,                0.98575,                0.99761,                  0.995,                0.99493,                0.08063,                0.21952,                0.76332,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.02926,                0.03242,                0.76266,                0.98127,                0.99765,                  0.995,                 0.9949,                0.08146,                0.22425,                0.76356,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                 0.0291,                0.03261,                 0.7627,                0.97874,                 0.9977,                  0.995,                0.99473,                0.08287,                0.22873,                0.76385,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.02908,                0.03205,                0.76263,                0.97344,                0.99773,                  0.995,                0.99457,                0.08464,                0.23294,                0.76417,               2.98e-05,               2.98e-05,               2.98e-05
